FlightPassengerCount,Place,Time
103.4,W2,2016-09-19 06:40:00
136.333333333,W3,2016-09-19 06:40:00
223.125,E3,2016-09-19 06:50:00
200.0,NoInfo,2016-09-19 06:50:00
300.0,W2,2016-09-19 06:50:00
200.0,W3,2016-09-19 06:50:00
206.333333333,E3,2016-09-19 07:00:00
224.0,NoInfo,2016-09-19 07:00:00
200.0,W1,2016-09-19 07:00:00
314.554166667,W3,2016-09-19 07:00:00
200.0,E3,2016-09-19 07:10:00
100.0,NoInfo,2016-09-19 07:10:00
200.0,W1,2016-09-19 07:10:00
618.076923077,W2,2016-09-19 07:10:00
559.733333333,W3,2016-09-19 07:10:00
413.533333333,E3,2016-09-19 07:20:00
384.0625,W1,2016-09-19 07:20:00
305.5,W2,2016-09-19 07:20:00
197.756944444,W3,2016-09-19 07:20:00
211.5,E3,2016-09-19 07:30:00
802.4375,W3,2016-09-19 07:30:00
120.4,E1,2016-09-19 07:40:00
100.0,E3,2016-09-19 07:40:00
370.1,W1,2016-09-19 07:40:00
559.804166667,W3,2016-09-19 07:40:00
343.714285714,W2,2016-09-19 07:50:00
1056.0245098,W3,2016-09-19 07:50:00
309.3625,E3,2016-09-19 08:00:00
200.0,NoInfo,2016-09-19 08:00:00
251.214285714,W3,2016-09-19 08:00:00
389.8125,E3,2016-09-19 08:10:00
1170.375,W1,2016-09-19 08:10:00
500.0,W2,2016-09-19 08:10:00
149.285714286,W3,2016-09-19 08:10:00
96.0,E1,2016-09-19 08:20:00
100.0,NoInfo,2016-09-19 08:20:00
749.29047619,W1,2016-09-19 08:20:00
459.433333333,W2,2016-09-19 08:20:00
304.6875,E1,2016-09-19 08:30:00
400.0,NoInfo,2016-09-19 08:30:00
1096.31309042,W1,2016-09-19 08:30:00
341.333333333,W2,2016-09-19 08:30:00
198.058823529,W3,2016-09-19 08:30:00
100.0,E1,2016-09-19 08:40:00
100.0,E2,2016-09-19 08:40:00
261.6875,E3,2016-09-19 08:40:00
300.0,NoInfo,2016-09-19 08:40:00
200.0,W1,2016-09-19 08:40:00
499.714285714,W3,2016-09-19 08:40:00
217.866666667,E2,2016-09-19 08:50:00
100.0,E3,2016-09-19 08:50:00
100.0,W2,2016-09-19 08:50:00
100.0,W3,2016-09-19 08:50:00
120.466666667,E1,2016-09-19 09:00:00
371.9375,E3,2016-09-19 09:00:00
700.0,NoInfo,2016-09-19 09:00:00
200.0,W1,2016-09-19 09:00:00
200.0,E1,2016-09-19 09:10:00
667.875,E3,2016-09-19 09:10:00
233.166666667,W2,2016-09-19 09:10:00
244.285714286,W3,2016-09-19 09:10:00
200.0,E3,2016-09-19 09:20:00
500.0,NoInfo,2016-09-19 09:20:00
549.073529412,W2,2016-09-19 09:20:00
335.777777778,W3,2016-09-19 09:20:00
237.4,E3,2016-09-19 09:30:00
400.0,NoInfo,2016-09-19 09:30:00
208.888888889,W1,2016-09-19 09:30:00
550.284722222,W2,2016-09-19 09:30:00
140.5,W3,2016-09-19 09:30:00
191.2,E1,2016-09-19 09:40:00
153.352941176,E3,2016-09-19 09:40:00
500.0,NoInfo,2016-09-19 09:40:00
521.6875,W1,2016-09-19 09:40:00
232.5,E3,2016-09-19 09:50:00
200.0,NoInfo,2016-09-19 09:50:00
365.266666667,W1,2016-09-19 09:50:00
200.0,E1,2016-09-19 10:00:00
800.0,NoInfo,2016-09-19 10:00:00
167.307692308,W3,2016-09-19 10:00:00
400.0,NoInfo,2016-09-19 10:10:00
300.0,W2,2016-09-19 10:10:00
128.421052632,W3,2016-09-19 10:10:00
400.0,NoInfo,2016-09-19 10:20:00
563.540966387,W1,2016-09-19 10:20:00
336.488888889,W3,2016-09-19 10:20:00
100.0,E1,2016-09-19 10:30:00
900.0,NoInfo,2016-09-19 10:30:00
600.0,W1,2016-09-19 10:30:00
200.0,W2,2016-09-19 10:30:00
255.625,W3,2016-09-19 10:30:00
307.777777778,E3,2016-09-19 10:40:00
100.0,NoInfo,2016-09-19 10:40:00
227.866666667,W2,2016-09-19 10:40:00
100.0,W3,2016-09-19 10:40:00
608.8,E3,2016-09-19 10:50:00
1000.0,NoInfo,2016-09-19 10:50:00
225.4375,W1,2016-09-19 10:50:00
431.711111111,W2,2016-09-19 10:50:00
701.408333333,E3,2016-09-19 11:00:00
800.0,NoInfo,2016-09-19 11:00:00
100.0,W3,2016-09-19 11:00:00
135.625,E1,2016-09-19 11:10:00
500.0,NoInfo,2016-09-19 11:10:00
200.0,W1,2016-09-19 11:10:00
400.0,NoInfo,2016-09-19 11:20:00
466.178571429,W1,2016-09-19 11:20:00
137.444444444,W2,2016-09-19 11:20:00
229.333333333,W3,2016-09-19 11:20:00
119.0625,E2,2016-09-19 11:30:00
799.533333333,NoInfo,2016-09-19 11:30:00
423.058823529,W1,2016-09-19 11:30:00
481.916666667,W3,2016-09-19 11:30:00
322.133333333,E1,2016-09-19 11:40:00
225.6,E3,2016-09-19 11:40:00
1500.0,NoInfo,2016-09-19 11:40:00
271.866666667,W3,2016-09-19 11:40:00
1312.27272727,NoInfo,2016-09-19 11:50:00
434.726388889,W1,2016-09-19 11:50:00
312.071428571,W2,2016-09-19 11:50:00
58.75,W3,2016-09-19 11:50:00
328.4375,E3,2016-09-19 12:00:00
708.972972973,NoInfo,2016-09-19 12:00:00
200.0,W1,2016-09-19 12:00:00
200.0,W2,2016-09-19 12:00:00
282.4,W3,2016-09-19 12:00:00
300.0,NoInfo,2016-09-19 12:10:00
388.866666667,W1,2016-09-19 12:10:00
659.466666667,W3,2016-09-19 12:10:00
441.982142857,E3,2016-09-19 12:20:00
758.269230769,NoInfo,2016-09-19 12:20:00
100.0,W1,2016-09-19 12:20:00
204.421052632,W2,2016-09-19 12:20:00
1000.0,NoInfo,2016-09-19 12:30:00
184.526315789,W1,2016-09-19 12:30:00
300.0,W2,2016-09-19 12:30:00
60.1111111111,W3,2016-09-19 12:30:00
229.5625,E2,2016-09-19 12:40:00
100.0,E3,2016-09-19 12:40:00
600.0,NoInfo,2016-09-19 12:40:00
102.25,W1,2016-09-19 12:40:00
236.4375,W3,2016-09-19 12:40:00
200.0,E2,2016-09-19 12:50:00
100.0,E3,2016-09-19 12:50:00
1099.53333333,NoInfo,2016-09-19 12:50:00
203.05,W1,2016-09-19 12:50:00
77.1428571429,W3,2016-09-19 12:50:00
112.333333333,E2,2016-09-19 13:00:00
154.428571429,E3,2016-09-19 13:00:00
1000.0,NoInfo,2016-09-19 13:00:00
561.110576923,W1,2016-09-19 13:00:00
319.636363636,W2,2016-09-19 13:00:00
338.133333333,W3,2016-09-19 13:00:00
337.0625,E3,2016-09-19 13:10:00
912.272727273,NoInfo,2016-09-19 13:10:00
283.6,W1,2016-09-19 13:10:00
350.255555556,W3,2016-09-19 13:10:00
102.4375,E3,2016-09-19 13:20:00
100.0,NoInfo,2016-09-19 13:20:00
100.0,W2,2016-09-19 13:20:00
136.5,W3,2016-09-19 13:20:00
600.0,NoInfo,2016-09-19 13:30:00
200.0,W1,2016-09-19 13:30:00
367.6,W3,2016-09-19 13:30:00
496.460358056,E3,2016-09-19 13:40:00
777.583333333,NoInfo,2016-09-19 13:40:00
100.0,W1,2016-09-19 13:40:00
92.5555555556,E2,2016-09-19 13:50:00
146.333333333,E3,2016-09-19 13:50:00
900.0,NoInfo,2016-09-19 13:50:00
100.0,W2,2016-09-19 13:50:00
305.5625,W3,2016-09-19 13:50:00
97.875,E1,2016-09-19 14:00:00
95.4375,E3,2016-09-19 14:00:00
1092.58064516,NoInfo,2016-09-19 14:00:00
312.0,W1,2016-09-19 14:00:00
427.470588235,W2,2016-09-19 14:00:00
100.0,W3,2016-09-19 14:00:00
70.3888888889,E1,2016-09-19 14:10:00
400.0,E3,2016-09-19 14:10:00
200.0,NoInfo,2016-09-19 14:10:00
155.526315789,W2,2016-09-19 14:10:00
373.875,E1,2016-09-19 14:20:00
100.0,E3,2016-09-19 14:20:00
800.0,NoInfo,2016-09-19 14:20:00
313.714285714,W2,2016-09-19 14:20:00
257.866666667,W3,2016-09-19 14:20:00
900.0,NoInfo,2016-09-19 14:30:00
550.4,W1,2016-09-19 14:30:00
491.0625,E1,2016-09-19 14:40:00
300.0,NoInfo,2016-09-19 14:40:00
355.4375,W3,2016-09-19 14:40:00
140.705882353,E3,2016-09-19 14:50:00
985.148148148,NoInfo,2016-09-19 14:50:00
204.823529412,W1,2016-09-19 14:50:00
200.0,E3,2016-09-19 15:00:00
800.0,NoInfo,2016-09-19 15:00:00
439.705882353,W1,2016-09-19 15:00:00
104.428571429,W2,2016-09-19 15:00:00
145.25,W3,2016-09-19 15:00:00
105.2,E2,2016-09-19 15:10:00
100.0,E3,2016-09-19 15:10:00
800.0,NoInfo,2016-09-19 15:10:00
371.883333333,W1,2016-09-19 15:10:00
104.5,W2,2016-09-19 15:10:00
255.526315789,W3,2016-09-19 15:10:00
100.0,E1,2016-09-19 15:20:00
128.833333333,E2,2016-09-19 15:20:00
1000.0,NoInfo,2016-09-19 15:20:00
300.0,W3,2016-09-19 15:20:00
200.0,E3,2016-09-19 15:30:00
600.0,NoInfo,2016-09-19 15:30:00
87.6,W2,2016-09-19 15:30:00
271.133333333,W3,2016-09-19 15:30:00
490.022222222,E3,2016-09-19 15:40:00
400.0,NoInfo,2016-09-19 15:40:00
242.866666667,W3,2016-09-19 15:40:00
100.0,E1,2016-09-19 15:50:00
200.0,E3,2016-09-19 15:50:00
900.0,NoInfo,2016-09-19 15:50:00
200.0,W2,2016-09-19 15:50:00
100.0,W3,2016-09-19 15:50:00
900.0,NoInfo,2016-09-19 16:00:00
200.0,W1,2016-09-19 16:00:00
630.297482838,W2,2016-09-19 16:00:00
100.0,W3,2016-09-19 16:00:00
102.8,E2,2016-09-19 16:10:00
400.0,NoInfo,2016-09-19 16:10:00
200.0,W1,2016-09-19 16:10:00
200.0,W2,2016-09-19 16:10:00
363.144444444,W3,2016-09-19 16:10:00
300.0,NoInfo,2016-09-19 16:20:00
219.6875,W1,2016-09-19 16:20:00
100.0,W2,2016-09-19 16:20:00
198.333333333,W3,2016-09-19 16:20:00
228.833333333,E2,2016-09-19 16:30:00
785.148148148,NoInfo,2016-09-19 16:30:00
540.349673203,E3,2016-09-19 16:40:00
600.0,NoInfo,2016-09-19 16:40:00
519.682539683,W1,2016-09-19 16:40:00
141.866666667,E3,2016-09-19 16:50:00
600.0,NoInfo,2016-09-19 16:50:00
62.8235294118,W1,2016-09-19 16:50:00
272.928571429,W3,2016-09-19 16:50:00
109.6,E2,2016-09-19 17:00:00
223.733333333,E3,2016-09-19 17:00:00
800.0,NoInfo,2016-09-19 17:00:00
100.0,W1,2016-09-19 17:00:00
200.0,W2,2016-09-19 17:00:00
265.533333333,W3,2016-09-19 17:00:00
124.5,E3,2016-09-19 17:10:00
600.0,NoInfo,2016-09-19 17:10:00
166.421052632,W1,2016-09-19 17:10:00
400.0,W2,2016-09-19 17:10:00
100.0,W3,2016-09-19 17:10:00
191.0625,E1,2016-09-19 17:20:00
230.533333333,E3,2016-09-19 17:20:00
700.0,NoInfo,2016-09-19 17:20:00
102.214285714,W1,2016-09-19 17:20:00
76.3846153846,W3,2016-09-19 17:20:00
600.0,NoInfo,2016-09-19 17:30:00
203.421052632,W1,2016-09-19 17:30:00
213.533333333,W2,2016-09-19 17:30:00
100.0,E1,2016-09-19 17:40:00
232.375,E3,2016-09-19 17:40:00
1100.0,NoInfo,2016-09-19 17:40:00
100.0,W2,2016-09-19 17:40:00
448.211764706,W3,2016-09-19 17:40:00
123.0,E1,2016-09-19 17:50:00
1500.0,NoInfo,2016-09-19 17:50:00
200.0,W2,2016-09-19 17:50:00
189.705882353,W3,2016-09-19 17:50:00
100.0,E3,2016-09-19 18:00:00
600.0,NoInfo,2016-09-19 18:00:00
334.294117647,W2,2016-09-19 18:00:00
491.8375,W3,2016-09-19 18:00:00
256.214285714,E3,2016-09-19 18:10:00
800.0,NoInfo,2016-09-19 18:10:00
123.6875,W1,2016-09-19 18:10:00
577.178947368,W2,2016-09-19 18:10:00
1100.0,NoInfo,2016-09-19 18:20:00
200.0,W1,2016-09-19 18:20:00
94.8571428571,W3,2016-09-19 18:20:00
119.633333333,E2,2016-09-19 18:30:00
100.0,E3,2016-09-19 18:30:00
300.0,NoInfo,2016-09-19 18:30:00
286.235294118,W1,2016-09-19 18:30:00
328.933333333,W2,2016-09-19 18:30:00
200.0,E3,2016-09-19 18:40:00
500.0,NoInfo,2016-09-19 18:40:00
237.066666667,W1,2016-09-19 18:40:00
593.65,W2,2016-09-19 18:40:00
100.0,W3,2016-09-19 18:40:00
320.2,E3,2016-09-19 18:50:00
500.0,NoInfo,2016-09-19 18:50:00
199.857142857,W1,2016-09-19 18:50:00
300.0,W2,2016-09-19 18:50:00
108.375,E1,2016-09-19 19:00:00
208.888888889,E3,2016-09-19 19:00:00
600.0,NoInfo,2016-09-19 19:00:00
417.738970588,W1,2016-09-19 19:00:00
653.684210526,W3,2016-09-19 19:00:00
100.0,E3,2016-09-19 19:10:00
1000.0,NoInfo,2016-09-19 19:10:00
804.976923077,W1,2016-09-19 19:10:00
645.905263158,W2,2016-09-19 19:10:00
158.933333333,E2,2016-09-19 19:20:00
520.666666667,E3,2016-09-19 19:20:00
700.0,NoInfo,2016-09-19 19:20:00
486.651785714,W1,2016-09-19 19:20:00
168.882352941,W3,2016-09-19 19:20:00
1000.0,NoInfo,2016-09-19 19:30:00
325.5,W1,2016-09-19 19:30:00
465.914027149,W2,2016-09-19 19:30:00
120.777777778,W3,2016-09-19 19:30:00
266.095238095,E3,2016-09-19 19:40:00
1100.0,NoInfo,2016-09-19 19:40:00
381.1875,W1,2016-09-19 19:40:00
165.2,W2,2016-09-19 19:40:00
102.0,W3,2016-09-19 19:40:00
328.25,E3,2016-09-19 19:50:00
300.0,NoInfo,2016-09-19 19:50:00
314.0,W1,2016-09-19 19:50:00
246.0,E2,2016-09-19 20:00:00
700.0,NoInfo,2016-09-19 20:00:00
576.704201681,W3,2016-09-19 20:00:00
207.393772894,E2,2016-09-19 20:10:00
1000.0,NoInfo,2016-09-19 20:10:00
406.333333333,W1,2016-09-19 20:10:00
412.444444444,W2,2016-09-19 20:10:00
230.846153846,W3,2016-09-19 20:10:00
106.548387097,E1,2016-09-19 20:20:00
100.0,E2,2016-09-19 20:20:00
100.0,E3,2016-09-19 20:20:00
900.0,NoInfo,2016-09-19 20:20:00
300.0,W2,2016-09-19 20:20:00
319.055555556,W3,2016-09-19 20:20:00
349.571428571,E3,2016-09-19 20:30:00
800.0,NoInfo,2016-09-19 20:30:00
219.333333333,W1,2016-09-19 20:30:00
200.0,W3,2016-09-19 20:30:00
75.3684210526,E3,2016-09-19 20:40:00
1000.0,NoInfo,2016-09-19 20:40:00
200.0,W2,2016-09-19 20:40:00
700.0,NoInfo,2016-09-19 20:50:00
100.0,W1,2016-09-19 20:50:00
200.0,W3,2016-09-19 20:50:00
235.470588235,E1,2016-09-19 21:00:00
901.633333333,NoInfo,2016-09-19 21:00:00
100.0,W1,2016-09-19 21:00:00
100.0,W2,2016-09-19 21:00:00
724.733333333,E1,2016-09-19 21:10:00
411.333333333,E2,2016-09-19 21:10:00
230.166666667,E3,2016-09-19 21:10:00
400.0,NoInfo,2016-09-19 21:10:00
300.0,W1,2016-09-19 21:10:00
80.0,W2,2016-09-19 21:10:00
326.333333333,E1,2016-09-19 21:20:00
429.176470588,E3,2016-09-19 21:20:00
500.0,NoInfo,2016-09-19 21:20:00
330.8125,W1,2016-09-19 21:20:00
325.823529412,W3,2016-09-19 21:20:00
118.3125,E3,2016-09-19 21:30:00
1100.0,NoInfo,2016-09-19 21:30:00
526.0,E1,2016-09-19 21:40:00
102.179487179,E2,2016-09-19 21:40:00
391.666666667,NoInfo,2016-09-19 21:40:00
123.944444444,W3,2016-09-19 21:40:00
100.0,E1,2016-09-19 21:50:00
700.0,NoInfo,2016-09-19 21:50:00
294.090909091,W1,2016-09-19 21:50:00
100.0,W2,2016-09-19 21:50:00
100.0,W3,2016-09-19 21:50:00
196.666666667,E1,2016-09-19 22:00:00
1300.0,NoInfo,2016-09-19 22:00:00
440.014492754,W3,2016-09-19 22:00:00
100.0,E2,2016-09-19 22:10:00
220.352941176,E3,2016-09-19 22:10:00
700.0,NoInfo,2016-09-19 22:10:00
583.319444444,W1,2016-09-19 22:10:00
221.571428571,W2,2016-09-19 22:10:00
200.0,E1,2016-09-19 22:20:00
189.533333333,E2,2016-09-19 22:20:00
800.0,NoInfo,2016-09-19 22:20:00
222.857142857,W3,2016-09-19 22:20:00
500.0,NoInfo,2016-09-19 22:30:00
174.411764706,W3,2016-09-19 22:30:00
900.0,NoInfo,2016-09-19 22:40:00
213.705882353,W1,2016-09-19 22:40:00
121.055555556,W3,2016-09-19 22:40:00
199.333333333,E1,2016-09-19 22:50:00
900.0,NoInfo,2016-09-19 22:50:00
800.0,NoInfo,2016-09-19 23:00:00
100.0,E1,2016-09-19 23:10:00
800.0,NoInfo,2016-09-19 23:10:00
122.153846154,W1,2016-09-19 23:10:00
322.866666667,W2,2016-09-19 23:10:00
171.571428571,W3,2016-09-19 23:10:00
400.0,NoInfo,2016-09-19 23:20:00
100.0,W2,2016-09-19 23:20:00
228.888888889,W3,2016-09-19 23:20:00
100.0,E1,2016-09-19 23:30:00
600.0,NoInfo,2016-09-19 23:30:00
1000.0,NoInfo,2016-09-19 23:40:00
107.25,W1,2016-09-19 23:40:00
900.0,NoInfo,2016-09-19 23:50:00
335.901785714,E1,2016-09-20 00:00:00
1700.0,NoInfo,2016-09-20 00:00:00
139.0,W3,2016-09-20 00:00:00
295.333333333,E1,2016-09-20 00:10:00
100.0,NoInfo,2016-09-20 00:10:00
235.75,E1,2016-09-20 00:20:00
900.0,NoInfo,2016-09-20 00:20:00
289.466666667,E1,2016-09-20 00:30:00
700.0,NoInfo,2016-09-20 00:30:00
285.588235294,E1,2016-09-20 00:40:00
300.0,NoInfo,2016-09-20 00:40:00
500.0,NoInfo,2016-09-20 00:50:00
400.0,NoInfo,2016-09-20 01:00:00
1000.0,NoInfo,2016-09-20 01:10:00
100.0,E1,2016-09-20 01:20:00
500.0,NoInfo,2016-09-20 01:20:00
100.0,E1,2016-09-20 01:30:00
600.0,NoInfo,2016-09-20 01:30:00
500.0,NoInfo,2016-09-20 01:40:00
292.6,E1,2016-09-20 01:50:00
100.0,NoInfo,2016-09-20 01:50:00
200.0,NoInfo,2016-09-20 02:00:00
300.0,NoInfo,2016-09-20 02:10:00
0.0,,2016-09-20 02:20:00
0.0,,2016-09-20 02:30:00
0.0,,2016-09-20 02:40:00
138.888888889,E1,2016-09-20 02:50:00
100.0,NoInfo,2016-09-20 02:50:00
100.0,E1,2016-09-20 03:00:00
100.0,NoInfo,2016-09-20 03:00:00
100.0,E1,2016-09-20 03:10:00
100.0,NoInfo,2016-09-20 03:20:00
200.0,NoInfo,2016-09-20 03:30:00
100.0,NoInfo,2016-09-20 03:40:00
0.0,,2016-09-20 03:50:00
0.0,,2016-09-20 04:00:00
100.0,NoInfo,2016-09-20 04:10:00
200.0,NoInfo,2016-09-20 04:20:00
100.0,NoInfo,2016-09-20 04:30:00
0.0,,2016-09-20 04:40:00
0.0,,2016-09-20 04:50:00
100.0,NoInfo,2016-09-20 05:00:00
100.0,NoInfo,2016-09-20 05:10:00
0.0,,2016-09-20 05:20:00
100.0,NoInfo,2016-09-20 05:30:00
100.0,NoInfo,2016-09-20 05:40:00
300.0,NoInfo,2016-09-20 05:50:00
200.0,NoInfo,2016-09-20 06:00:00
700.0,NoInfo,2016-09-20 06:10:00
179.333333333,W3,2016-09-20 06:10:00
100.0,NoInfo,2016-09-20 06:20:00
245.333333333,W3,2016-09-20 06:20:00
313.5625,E3,2016-09-20 06:30:00
200.0,NoInfo,2016-09-20 06:30:00
144.933333333,W3,2016-09-20 06:30:00
100.0,E3,2016-09-20 06:40:00
103.4,W1,2016-09-20 06:40:00
273.333333333,W3,2016-09-20 06:40:00
554.696428571,E3,2016-09-20 06:50:00
100.0,NoInfo,2016-09-20 06:50:00
100.0,W1,2016-09-20 06:50:00
100.0,W2,2016-09-20 06:50:00
240.214285714,W3,2016-09-20 06:50:00
431.219607843,E3,2016-09-20 07:00:00
300.0,NoInfo,2016-09-20 07:00:00
530.954166667,W3,2016-09-20 07:00:00
491.333333333,E3,2016-09-20 07:10:00
522.522267206,W1,2016-09-20 07:10:00
189.0,W2,2016-09-20 07:10:00
388.81025641,W3,2016-09-20 07:10:00
300.0,E3,2016-09-20 07:20:00
200.0,W3,2016-09-20 07:20:00
447.9,E3,2016-09-20 07:30:00
200.0,W2,2016-09-20 07:30:00
436.133333333,W3,2016-09-20 07:30:00
474.866666667,E3,2016-09-20 07:40:00
314.705882353,W1,2016-09-20 07:40:00
151.266666667,W3,2016-09-20 07:40:00
200.0,W2,2016-09-20 07:50:00
346.407843137,W3,2016-09-20 07:50:00
327.8,E3,2016-09-20 08:00:00
200.0,NoInfo,2016-09-20 08:00:00
223.714285714,W1,2016-09-20 08:00:00
591.547619048,W3,2016-09-20 08:00:00
100.0,E3,2016-09-20 08:10:00
724.3125,W1,2016-09-20 08:10:00
100.0,W2,2016-09-20 08:10:00
405.842105263,W3,2016-09-20 08:10:00
96.0,E1,2016-09-20 08:20:00
119.933333333,W1,2016-09-20 08:20:00
427.6,W2,2016-09-20 08:20:00
483.775,W3,2016-09-20 08:20:00
411.066666667,E1,2016-09-20 08:30:00
400.0,NoInfo,2016-09-20 08:30:00
461.333333333,W1,2016-09-20 08:30:00
100.0,W2,2016-09-20 08:30:00
315.769230769,W3,2016-09-20 08:30:00
114.4375,E1,2016-09-20 08:40:00
200.5625,E3,2016-09-20 08:40:00
100.0,NoInfo,2016-09-20 08:40:00
300.0,W1,2016-09-20 08:40:00
454.2,W3,2016-09-20 08:40:00
138.888888889,E1,2016-09-20 08:50:00
332.7,E2,2016-09-20 08:50:00
572.666666667,W2,2016-09-20 08:50:00
471.9375,E3,2016-09-20 09:00:00
500.0,NoInfo,2016-09-20 09:00:00
100.0,W1,2016-09-20 09:00:00
100.0,W3,2016-09-20 09:00:00
100.0,E1,2016-09-20 09:10:00
98.8666666667,E2,2016-09-20 09:10:00
767.875,E3,2016-09-20 09:10:00
391.333333333,W1,2016-09-20 09:10:00
99.0666666667,W2,2016-09-20 09:10:00
244.285714286,W3,2016-09-20 09:10:00
200.0,E1,2016-09-20 09:20:00
252.333333333,E3,2016-09-20 09:20:00
600.0,NoInfo,2016-09-20 09:20:00
239.823529412,W1,2016-09-20 09:20:00
187.0,W2,2016-09-20 09:20:00
253.333333333,E1,2016-09-20 09:30:00
365.4,E3,2016-09-20 09:30:00
600.0,NoInfo,2016-09-20 09:30:00
100.0,W1,2016-09-20 09:30:00
300.0,W2,2016-09-20 09:30:00
140.5,W3,2016-09-20 09:30:00
191.2,E1,2016-09-20 09:40:00
900.0,NoInfo,2016-09-20 09:40:00
421.6875,W2,2016-09-20 09:40:00
455.153846154,W3,2016-09-20 09:40:00
232.5,E3,2016-09-20 09:50:00
400.0,NoInfo,2016-09-20 09:50:00
355.375757576,W1,2016-09-20 09:50:00
100.0,E1,2016-09-20 10:00:00
212.176470588,E3,2016-09-20 10:00:00
1000.0,NoInfo,2016-09-20 10:00:00
100.0,W3,2016-09-20 10:00:00
500.0,NoInfo,2016-09-20 10:10:00
86.8571428571,W1,2016-09-20 10:10:00
345.350961538,W2,2016-09-20 10:10:00
100.0,W3,2016-09-20 10:10:00
400.0,NoInfo,2016-09-20 10:20:00
322.625,W1,2016-09-20 10:20:00
417.636363636,W2,2016-09-20 10:20:00
77.1666666667,W3,2016-09-20 10:20:00
900.0,NoInfo,2016-09-20 10:30:00
411.8125,W1,2016-09-20 10:30:00
726.495833333,W2,2016-09-20 10:30:00
203.266666667,W3,2016-09-20 10:30:00
100.0,E3,2016-09-20 10:40:00
300.0,NoInfo,2016-09-20 10:40:00
100.0,W1,2016-09-20 10:40:00
200.0,W2,2016-09-20 10:40:00
375.641666667,W3,2016-09-20 10:40:00
100.0,E1,2016-09-20 10:50:00
564.0,E3,2016-09-20 10:50:00
900.0,NoInfo,2016-09-20 10:50:00
200.0,W2,2016-09-20 10:50:00
622.0,E3,2016-09-20 11:00:00
900.0,NoInfo,2016-09-20 11:00:00
68.2857142857,W1,2016-09-20 11:00:00
232.625,W3,2016-09-20 11:00:00
400.0,NoInfo,2016-09-20 11:10:00
152.842105263,W1,2016-09-20 11:10:00
100.0,E1,2016-09-20 11:20:00
102.285714286,E3,2016-09-20 11:20:00
400.0,NoInfo,2016-09-20 11:20:00
480.761904762,W1,2016-09-20 11:20:00
266.65,W3,2016-09-20 11:20:00
119.0625,E2,2016-09-20 11:30:00
200.0,NoInfo,2016-09-20 11:30:00
100.0,W2,2016-09-20 11:30:00
282.3125,W3,2016-09-20 11:30:00
100.0,E1,2016-09-20 11:40:00
456.866666667,E3,2016-09-20 11:40:00
800.0,NoInfo,2016-09-20 11:40:00
271.866666667,W3,2016-09-20 11:40:00
100.0,E1,2016-09-20 11:50:00
1300.0,NoInfo,2016-09-20 11:50:00
158.75,W3,2016-09-20 11:50:00
100.0,E3,2016-09-20 12:00:00
700.0,NoInfo,2016-09-20 12:00:00
200.0,W2,2016-09-20 12:00:00
146.533333333,E3,2016-09-20 12:10:00
400.0,NoInfo,2016-09-20 12:10:00
571.242857143,W1,2016-09-20 12:10:00
288.866666667,W3,2016-09-20 12:10:00
220.625,E3,2016-09-20 12:20:00
700.0,NoInfo,2016-09-20 12:20:00
204.421052632,W1,2016-09-20 12:20:00
100.0,W3,2016-09-20 12:20:00
777.583333333,NoInfo,2016-09-20 12:30:00
343.4,W1,2016-09-20 12:30:00
391.702786378,W2,2016-09-20 12:30:00
100.0,E3,2016-09-20 12:40:00
500.0,NoInfo,2016-09-20 12:40:00
406.8375,W3,2016-09-20 12:40:00
200.0,E1,2016-09-20 12:50:00
200.0,E2,2016-09-20 12:50:00
300.0,NoInfo,2016-09-20 12:50:00
277.142857143,W3,2016-09-20 12:50:00
212.333333333,E2,2016-09-20 13:00:00
254.428571429,E3,2016-09-20 13:00:00
800.0,NoInfo,2016-09-20 13:00:00
219.1875,W1,2016-09-20 13:00:00
341.923076923,W2,2016-09-20 13:00:00
400.0,W3,2016-09-20 13:00:00
478.491071429,E3,2016-09-20 13:10:00
700.0,NoInfo,2016-09-20 13:10:00
183.6,W1,2016-09-20 13:10:00
156.533333333,W3,2016-09-20 13:10:00
500.0,NoInfo,2016-09-20 13:20:00
141.461538462,W1,2016-09-20 13:20:00
148.833333333,W3,2016-09-20 13:20:00
200.0,E1,2016-09-20 13:30:00
222.0,E3,2016-09-20 13:30:00
458.269230769,NoInfo,2016-09-20 13:30:00
111.071428571,W2,2016-09-20 13:30:00
200.0,E3,2016-09-20 13:40:00
477.583333333,NoInfo,2016-09-20 13:40:00
183.214285714,W1,2016-09-20 13:40:00
200.0,W2,2016-09-20 13:40:00
146.333333333,E3,2016-09-20 13:50:00
1100.0,NoInfo,2016-09-20 13:50:00
97.875,E1,2016-09-20 14:00:00
100.0,E3,2016-09-20 14:00:00
1092.58064516,NoInfo,2016-09-20 14:00:00
200.0,W1,2016-09-20 14:00:00
339.470588235,W2,2016-09-20 14:00:00
230.133333333,W3,2016-09-20 14:00:00
170.388888889,E1,2016-09-20 14:10:00
558.0375,E3,2016-09-20 14:10:00
430.875,NoInfo,2016-09-20 14:10:00
200.0,W1,2016-09-20 14:10:00
136.4375,W3,2016-09-20 14:10:00
519.166666667,E1,2016-09-20 14:20:00
100.0,E3,2016-09-20 14:20:00
573.875,NoInfo,2016-09-20 14:20:00
289.533333333,W3,2016-09-20 14:20:00
700.0,NoInfo,2016-09-20 14:30:00
72.6875,W1,2016-09-20 14:30:00
